#HDR|B-PARTNER_GAMMA-BANK-20240115|PARTNER_GAMMA|2024-01-15|108|56389377
LOAN_ID|DISB_AMT_PAISE|TS|STATUS|UTR|EVT_TYPE|CORR_ID|BIZ_EVT_ID
LOAN-000001|311248|2024-01-15T09:55Z|SUCCESS|UTR-LOAN-000001-918|SETTLEMENT_DEBIT|CORR-LOAN-000001|EVT-LOAN-000001
LOAN-000004|223015|2024-01-15T15:13Z|SUCCESS|UTR-LOAN-000004-756-0|SETTLEMENT_DEBIT|CORR-LOAN-000004|EVT-LOAN-000004-S0
LOAN-000004|223015|2024-01-15T15:18Z|SUCCESS|UTR-LOAN-000004-756-1|SETTLEMENT_DEBIT|CORR-LOAN-000004|EVT-LOAN-000004-S1
LOAN-000020|745481|2024-01-15T15:31Z|SUCCESS|UTR-LOAN-000020-441|SETTLEMENT_DEBIT|CORR-LOAN-000020|EVT-LOAN-000020
LOAN-000033|974815|2024-01-15T16:47Z|SUCCESS|UTR-LOAN-000033-816|SETTLEMENT_DEBIT|CORR-LOAN-000033|EVT-LOAN-000033
LOAN-000064|876778|2024-01-15T10:18Z|SUCCESS|UTR-LOAN-000064-233|SETTLEMENT_DEBIT|CORR-LOAN-000064|EVT-LOAN-000064
LOAN-000069|269674|2024-01-15T13:53Z|SUCCESS|UTR-LOAN-000069-480|SETTLEMENT_DEBIT|CORR-LOAN-000069|EVT-LOAN-000069
LOAN-000073|196863|2024-01-15T16:26Z|SUCCESS|UTR-LOAN-000073-551|SETTLEMENT_DEBIT|CORR-LOAN-000073|EVT-LOAN-000073
LOAN-000077|262806|2024-01-15T10:52Z|SUCCESS|UTR-LOAN-000077-821|SETTLEMENT_DEBIT|CORR-LOAN-000077|EVT-LOAN-000077
LOAN-000090|389107|2024-01-15T13:01Z|SUCCESS|UTR-LOAN-000090-281|SETTLEMENT_DEBIT|CORR-LOAN-000090|EVT-LOAN-000090
LOAN-000092|112304|2024-01-15T11:19Z|SUCCESS|UTR-LOAN-000092-988|SETTLEMENT_DEBIT|CORR-LOAN-000092|EVT-LOAN-000092
